pid,rating_average,reviews_count,item,price,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,category
185881906.0,0.0,0,Sách Luyện viết chữ lớp 3 tập một ( Dùng Cho Các Bộ Sách Giáo Khoa Hiện Hành - Bc),20520.0,Nhà Sách Hồng Ân,,,,47.0,sách giáo khoa
185941450.0,0.0,0,Combo 2 cuốn sách Tư Duy - Kĩ Năng Sống : Hiểu Về Trái Tim (Tái Bản) +  Điềm Tĩnh Và Nóng Giận,230500.0,Nhiều công ty phát hành,,,,,sách kĩ năng sống
185941739.0,0.0,0,Combo 2 cuốn sách Tư Duy - Kĩ Năng Sống : Hiểu Về Trái Tim (Tái Bản)  +  Ba Người Thầy Vĩ Đại (Tái Bản),228500.0,Nhiều công ty phát hành,,,,,sách tư duy
186070435.0,0.0,0,Combo 2Q: Thay Đổi Một Suy Nghĩ Thay Đổi cả Cuộc Đời + Thay Đổi Câu Hỏi Thay Đổi Cuộc Đời (Sách Cuộc Sống/ Đánh Thức Trái Tim). Tặng bút/ sổ tay,195000.0,Minh Long,,,,,sách kĩ năng sống
186192684.0,0.0,0,Quy Luật Đánh Vần Tiếng Anh- Nguyễn Ngọc Nam,395000.0,Công ty Cổ phần Grilla,2022-06-12 14:46:12,,Bìa mềm,548.0,sách tiếng anh
186202568.0,0.0,0,Combo 2 Cuốn Tiểu Thuyết Lịch Sử: Khúc Khải Hoàn Dang Dở + Người Thăng Long,190500.0, NXB Kim Đồng,,,,,tiểu sử
186209891.0,0.0,0,Combo Sách Bách khoa cho trẻ em (Bộ 8 cuốn),980000.0,Đông A,,,Bìa cứng,,sách trẻ em
186237324.0,4.9,88,Thiên quan tứ phúc - Tập 5 (Tiểu thuyết đam mỹ) -  Tặng kèm 1 bookmark 2 mặt,124000.0,Cẩm Phong Books,2022-06-01 00:00:00,14x20.5 cm,Bìa mềm,392.0,sách tiểu thuyết
186237331.0,4.5,2,Ứng dụng bản đồ tư duy trong công việc,55600.0,1980 Books,2022-06-01 00:00:00,"13x20,5cm",Bìa mềm,256.0,sách tư duy
186237333.0,4.9,38,Thương tiến tửu - Tập 1 (Tiểu thuyết đam mỹ) -Tặng 1 bookmark,132000.0,Cẩm Phong Books,2022-06-01 00:00:00,14x20.5 cm,Bìa mềm,456.0,sách tiểu thuyết
186239015.0,0.0,0,Tiểu thuyết thiếu niên tiếng Anh: Mystery of the Night Watchers,289500.0,Usborne,,,Bìa mềm,352.0,sách tiểu thuyết
186305056.0,0.0,0,Combo Tiểu Thuyết Bán Chạy: Whisky Và Ruy Băng+Đồi Gió Hú (Bìa Cứng)_Tặng Bookmark,269500.0,Nhiều công ty phát hành,,,,,sách tiểu thuyết
186318218.0,0.0,0,"Luật Xử Lý Vi Phạm Hành Chính (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2020) - Tái bản năm 2022",54750.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,2022-06-15 16:27:49,,Bìa mềm,220.0,sách chính trị
186348395.0,0.0,0,Combo 2 cuốn Tiểu Thuyết: Trúc Thư Dao 1 - Nước Tần - Có Nàng Tên Thập+ Trúc Thư Dao 2 (Nước Tấn - Gió Nổi Cung Đình)_Tặng Bookmark ,379500.0,Nhiều công ty phát hành,,,,,sách tiểu thuyết
186434701.0,4.8,123,"Khi Bạn Đang Say Giấc, Ai Đó Đã Đạt Được Ước Mơ-Tặng kèm 01 bookmark",77760.0,Mood to Read,2022-06-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,216.0,sách
186578991.0,4.8,18,"Nghĩ Đơn Giản, Sống Đơn Thuần (Tái Bản) - Tặng 1 Bookmark",64080.0,Vibooks,2022-06-06 00:00:00,13x18 cm,Bìa mềm,184.0,sách
186598460.0,0.0,0,[BÁCH KHOA CHO TRẺ EM] – BÁCH KHOA VŨ TRỤ – MỞ MANG KIẾN THỨC KHƠI DẬY TIỀM NĂNG– tủ sách DK – Đông A – Bìa Cứng in màu toàn bộ,155000.0,Công Ty Cổ Phần Văn Hóa Đông A,,,Bìa cứng,160.0,sách trẻ em
186598501.0,0.0,0,[BÁCH KHOA CHO TRẺ EM] – BÁCH KHOA ĐỘNG VẬT – MỞ MANG KIẾN THỨC KHƠI DẬY TIỀM NĂNG– tủ sách DK – Đông A – Bìa Cứng in màu toàn bộ,155000.0,Công Ty Cổ Phần Văn Hóa Đông A,,,Bìa cứng,160.0,sách trẻ em
186599606.0,0.0,0,[BÁCH KHOA CHO TRẺ EM] – BÁCH KHOA ĐỊA LÍ – MỞ MANG KIẾN THỨC KHƠI DẬY TIỀM NĂNG– tủ sách DK – Đông A – Bìa Cứng in màu toàn bộ,145000.0,Đông A,,,Bìa cứng,160.0,sách trẻ em
186600205.0,0.0,0,[BÁCH KHOA CHO TRẺ EM] – BÁCH KHOA CƠ THỂ NGƯỜI – MỞ MANG KIẾN THỨC KHƠI DẬY TIỀM NĂNG– tủ sách DK – Đông A – Bìa Cứng in màu toàn bộ,155000.0,Đông A,,,Bìa cứng,160.0,sách trẻ em
186677830.0,0.0,0,Sách Bí Ẩn Của Lịch Sử - Mysteries In History,499000.0,Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,2021-11-15 06:53:53,,Bìa cứng,256.0,sách lịch sử
186884040.0,0.0,0,[Tủ sách Lyceum] TRẺ EM HỌC NHƯ THẾ NÀO? - John Holt - NXB Phụ Nữ (sách mới 2022),268000.0,NXB Phụ Nữ,,,Bìa mềm,436.0,sách trẻ em
187184259.0,0.0,0,Cuộc cách mạng rau sạch,72500.0,Thái Hà,2022-06-21 09:38:30,,Bìa mềm,188.0,sách
187200887.0,0.0,0,Combo 2 Cuốn Ngôn Tình: Chờ Em Lớn Nhé Được Không + Đường Gia Tiểu Miêu (Tặng Kèm Bookmark Thiết Kế),236500.0,Đinh Tị,,,,,sách tình cảm
187217823.0,0.0,0,Combo Tiểu Thuyết Bán Chạy: Mình Phải Sống Như Biển Rộng Sông Dài+Mọi Sự Thật Và Dối Lừa Về Tôi/ Tặng Bookmark,255500.0,Nhiều công ty phát hành,,,,,sách tiểu thuyết
187606118.0,0.0,0,Combo 2Q: Cuộc Cách Mạng Rau Sạch + Làm Vườn Hữu Cơ For Dummies,295200.0,Thái Hà,,,,,sách
187622581.0,0.0,0,Sách - Sức Mạnh Của Sự Trầm Lắng - First News,108800.0,First News - Trí Việt,2022-06-01 15:20:01,,Bìa mềm,200.0,sách
187828263.0,4.8,13,Bí Mật Của Cảm Xúc - Tặng kèm bookmark,92160.0,Skynovel,2022-06-01 00:00:00,"14,5x20,5 cm",Bìa mềm,320.0,sách tình cảm
187927301.0,0.0,0,Combo 2 cuốn Tiểu Thuyết bán chạy: Dọc Đường + Kẻ Ngoại Cuộc,254500.0,Nhiều công ty phát hành,,,,,sách tiểu thuyết
187950047.0,0.0,0,"Sách Nụ Cười Giác Ngộ, Thiền Là Một Nhành Hoa",178200.0,Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,2022-06-23 15:53:05,,Bìa mềm,360.0,sách tôn giáo
188040289.0,0.0,0,Quyền Lực Biển -  Lịch sử và địa chính trị của các đại dương trên thế giới (Tặng kèm bookmark Bamboo Books),185000.0,Alpha Books,,,Bìa mềm,404.0,sách lịch sử
188050703.0,0.0,0,Sách Văn Học Nhật Bản MÀU XANH TRONG SUỐT,69287.0,Bách Việt,,,,,sách nhật bản
188191659.0,0.0,0,Sách Chuyển Đổi Vận Mệnh Giúp Thay Đổi Tư Duy Để Thành Công,199000.0,Nhà Xuất Bản Hồng Đức,,,B Format Paperback,198.0,sách tư duy
188211599.0,0.0,0,Sách Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm Khách Hàng,299000.0,Alphabooks,2022-06-24 20:52:29,,,324.0,sách kinh tế
188255434.0,0.0,0,Combo 2 cuốn Truyện Ngôn Tình : Em Sẽ Đến Cùng Cơn Mưa (Tái Bản 2018) + Cảm Ơn Anh Đã Đánh Mất Em,161000.0,Nhiều công ty phát hành,,,,,sách tình cảm
188287035.0,0.0,0,Combo 2 cuốn Truyện Ngôn Tình : Thế Giới Kết Thúc Dịu Dàng Đến Thế + Cảm Ơn Anh Đã Đánh Mất Em,198500.0,Nhiều công ty phát hành,,,,,sách tình cảm
188341009.0,0.0,0,Combo Sách Lịch sử và Địa lí Lớp 7 (Kết nối tri thức) (SGK + Bài tập),53000.0,Công ty cổ phần Đầu tư và Phát triển Giáo dục Hà Nội,2022-04-15 14:18:32,,Bìa mềm,59.0,sách giáo khoa
188374437.0,0.0,0,Combo Sách Lịch sử Lớp 10 (Kết nối tri thức với cuộc sống) (SGK + Bài tập),50000.0,Công ty cổ phần Đầu tư và Phát triển Giáo dục Hà Nội,2022-05-21 15:53:11,,Bìa mềm,98.0,sách giáo khoa
188375984.0,0.0,0,Combo sách Hay Bán Chạy: Đi Tìm Lẽ Sống+Đường Về Tỉnh Thức/Tặng Bookmark,141500.0,Nhiều công ty phát hành,,,,,sách bán chạy
188463876.0,0.0,0,Đừng Cố Làm Người Tốt Trong Mắt Tất Cả Mọi Người (phiên bản 2 bìa: bìa đen xám và bìa trắng bọc ngoài ),108000.0,Woobobooks,,,,256.0,sách nước ngoài
188471834.0,0.0,0,Combo Sách Toán Lớp 7 (Kết nối tri thức) (SGK + Bài tập),69000.0,Công ty cổ phần Đầu tư và Phát triển Giáo dục Hà Nội,2022-04-13 21:18:57,,Bìa mềm,136.0,sách giáo khoa
188487242.0,0.0,0,Vũ Tịch (Tiểu Thuyết Lịch Sử)_PNU,86300.0,Nhà xuất bản Phụ Nữ,,,,,tiểu sử
188533774.0,5.0,6,Danh Tác Văn Học Việt Nam - Truyện Ngắn Khái Hưng (Bìa Mềm),68500.0,Nhà sách Minh Thắng,2022-03-03 00:00:00,"14,5 x 20,5 cm",Bìa mềm,304.0,truyện ngắn
188694977.0,0.0,0,Tạp chí HARPER'S BAZAAR Tháng 07/2022,64000.0, Accord Publishing,,,Bìa cứng,164.0,tạp chí
188695913.0,4.9,62,Đường Xưa Mây Trắng (Tái Bản Lần 12) (Bìa Mềm),236000.0,Phương Nam Book,2022-01-01 00:00:00,15.5 x 24 cm,Bìa mềm,713.0,sách tiếng việt
188940817.0,4.8,706,Vị Thần Của Những Quyết Định,56880.0,Asbooks,2022-07-01 00:00:00,10x12 cm,Bìa mềm,320.0,sách tiếng việt
188960732.0,4.8,45,COMBO TỰ HỌC TAROT: Sách Nhật ký Tarot + Bộ Bài &amp; Sách Hướng Dẫn (Tái bản 2022),318000.0,Asbooks,2022-06-01 00:00:00,14x22 cm,Bìa mềm,88.0,sách bí ẩn
189194112.0,0.0,0,Bách khoa cho trẻ em – Bách khoa vũ trụ,144000.0,Sách điện tử Đông A,,,,,sách trẻ em
189263956.0,0.0,0,Tạp chí Nội Thất 320 (Tháng 7-2022),34500.0,Công ty TNHH Truyền Thông Nguyễn Văn Vinh,2022-07-01 09:23:19,,Bìa mềm,76.0,tạp chí
189326210.0,4.9,37,Nghệ thuật tư duy dựa trên dữ liệu - Để ra quyết điịnh thông minh hơn trong một thê giới không chắc chắn,93000.0,NXB Trẻ,2022-07-11 00:00:00,15.5 x 23,Bìa mềm,336.0,sách tư duy
189336448.0,0.0,0,Bí Ẩn Mãi Mãi Là Bí Ẩn - Tập 4 (Tái Bản 2022),36000.0,NXB Trẻ,2022-07-07 00:00:00,13 x 20 cm,Bìa mềm,164.0,sách bí ẩn
189336452.0,0.0,0,Bí Ẩn Mãi Mãi Là Bí Ẩn - Tập 5 (Tái Bản 2022),33000.0,NXB Trẻ,2022-07-07 00:00:00,13 x 20 cm,Bìa mềm,168.0,sách bí ẩn
189366377.0,0.0,0,Osho - Tự Tôn,109850.0,1980 Books,2022-07-01 14:57:39,,,,sách tôn giáo
189557421.0,4.8,25,Blog Writing - Sống với nghề viết blog,157000.0,Rio books,2022-07-01 00:00:00,23 x 16 cm,Bìa mềm,256.0,sách viến tưởng
189643105.0,4.8,721,Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt,92160.0,Skybooks,2022-07-07 00:00:00,14.5x20.5cm,Bìa mềm,296.0,sách
189667067.0,0.0,0,TRUYỆN NGẮN ĐẶC SẮC 2021 -SBOOKS,88000.0,SBOOKS,2022-07-05 02:00:00,,Bìa mềm,240.0,truyện ngắn
190231477.0,0.0,0,Combo Sách Ngữ Pháp Tiếng Anh Mai Lan Hương (Bộ 2 Cuốn),225570.0,Nhiều công ty phát hành,,,,,sách tiếng anh
190238356.0,4.8,36,Kỷ Luật Bản Thân,94500.0,1980 Books,2022-07-07 00:00:00,"13x20,5cm",Bìa mềm,396.0,sách tiếng việt
190318845.0,0.0,0,NGƯỜI CÔNG GIÁO CỘNG SẢN (tiểu thuyết lịch sử) – Giải thưởng Sách Quốc Gia 2021 – Trần Việt Trung – NXB Văn Học,159000.0,Nhà xuất bản Văn Học,,,Bìa mềm,615.0,sách văn học
190335975.0,0.0,0,Combo 2 cuốn Truyện Dành Cho Thiếu Nhi : Tuổi Thơ Dữ Dội - Tập 1 + 2 (Tái Bản),156650.0, NXB Kim Đồng,,,,,sách thiếu nhi
190354675.0,0.0,0,Tạp chí Kiến Trúc và Đời Sống số 193 (Tháng 7.2022),38500.0,Công ty TNHH Không Gian Sống Media,,,Bìa mềm,,tạp chí
190490462.0,0.0,0, Trăng Lên - Tiểu thuyết viết về cuộc chiến tranh vệ quốc vĩ đại của dân tộc ( Thế Đức),194000.0,CÔNG TY TNHH SÁCH &amp; TRUYỀN THÔNG VIỆT NAM,,,Bìa mềm,504.0,tiểu sử
190506524.0,0.0,0,"Combo Sách Top 5 Sách Kỹ Năng, Tư Duy Và Làm Việc Bán Chạy Nhất Thế Giới: Đắc Nhân Tâm + Đọc Vị Bất Kỳ Ai + Quẳng Gánh Lo Đi Và Vui Sống + Tuổi Trẻ Đáng Giá Bao Nhiêu? + Nhà Giả Kim (Tái Bản)",286440.0,Nhiều công ty phát hành,,,,,sách tư duy
190511518.0,0.0,0,"Combo 2 cuốn sách Tư Duy - Kĩ Năng Sống : Lối Sống Tối Giản Của Người Nhật (Tái Bản) + Nóng Giận Là Bản Năng , Tĩnh Lặng Là Bản Lĩnh",181500.0,Nhiều công ty phát hành,,,,,sách kĩ năng sống
190551578.0,0.0,0,SÁCH VĂN HỌC THIẾU NHI,52400.0,Công ty TNHH Truyền Thông Việt An,2022-07-10 18:00:50,,Bìa cứng,100.0,sách thiếu nhi
190630026.0,0.0,0,SÁCH VĂN HỌC THIẾU NHI: COMBO CHUYỆN CHÓ ĐỐM LƯU LẠC VÀ CON THUYỀN NHỎ BÊN BẾN SÔNG + CHUYỆN MÈO MUN TÌM MẸ VÀ NHỮNG ÁNH SAO ,43200.0,Công ty TNHH Truyền Thông Việt An,2022-07-11 16:06:18,,Bìa cứng,98.0,sách thiếu nhi
190701644.0,4.9,28,"Dám Mơ Lớn, Đừng Hoài Phí Tuổi Trẻ (Tái Bản) -Tặng kèm 1 bookmark 2 mặt",85680.0,Skynovel,,"14,5 x 20,5 cm",Bìa mềm,328.0,sách nhật bản
190827146.0,0.0,0,Sách - Vở Bài Tập Thực Hành Mĩ Thuật Lớp 3,33750.0,Nhà Sách Hồng Ân,,,,67.0,sách giáo khoa
191258302.0,0.0,0,SÁCH TẤT TẦN TẬT MẪU CÂU VÀ NGỮ PHÁP TIẾNG ANH LỚP 4_MEGABOOK,48800.0,Megabooks,,,Bìa mềm,,sách tiếng anh
191266632.0,0.0,0,SÁCH TẤT TẦN TẬT MẪU CÂU VÀ NGỮ PHÁP TIẾNG ANH LỚP 1_MEGABOOK,25500.0,Megabooks,,,Bìa mềm,,sách tiếng anh
191357144.0,0.0,0,[Bìa mềm] ĐỚI ĐĂNG -  Giả Bình Ao – Đỗ Văn Hiểu dịch - NXB Văn Học (sách mới 2022),215000.0, Văn Học,,,Bìa mềm,540.0,sách văn học
191444469.0,0.0,0,Sách Bài Tập Tiếng Anh 5 ( Biên Soạn Theo Bộ Sách Family And Friends 5 Special Edition )_HA,35100.0,Nhà Sách Hồng Ân,,,Bìa mềm,,sách tiếng anh
191506220.0,4.8,6,Chinh Phục Toàn Diện Ngữ Pháp Tiếng Anh Bằng Infographic - 1,145000.0,MCBOOKS,2022-01-01 00:00:00,22 x 27.5 cm,Bìa mềm,288,sách tiếng anh
191541098.0,0.0,0,Lệ Chi (Tiểu thuyết lịch sử),78400.0, NXB Hội Nhà Văn,2022-05-12 00:00:01,,Bìa mềm,424.0,tiểu sử
191548217.0,0.0,0,Bí Ẩn Mãi Mãi Là Bí Ẩn (Trọn Bộ 6 Tập),270000.0,NXB Trẻ,2022-07-03 13:29:45,,Bìa mềm,,sách bí ẩn
191636110.0,0.0,0,Combo 2 Cuốn Tư Duy - Kỹ Năng Sống: Nóng Giận Là Bản Năng Tĩnh Lặng Là Bản Lĩnh + Điềm Tĩnh Và Nóng Giận ,156500.0,Nhiều công ty phát hành,,,,,sách tư duy
191655860.0,5.0,6,Làm Đẹp Thuần Chay,104000.0,Bloom Books,2022-07-01 00:00:00,14 x 20.5 cm,Bìa mềm,200.0,sách nấu ăn
191782162.0,4.9,61,Trên Đường Băng (Tony Buổi Sáng),84000.0,NXB Trẻ,2022-07-07 00:00:00,13x20.5cm,,308.0,sách tiếng việt
191908593.0,0.0,0,Tiêu Sơn Tráng Sĩ ( Tiểu Thuyết Lịch Sử),158100.0,Nhà Sách Hồng Ân,,,Bìa mềm,340.0,tiểu sử
191923779.0,5.0,3,65 Bí Kíp Đọc Sách Dành Cho Mọi Người - Để Việc Đọc Trở Thành Lối Sống,54500.0,Nhà Xuất Bản Kim Đồng,2022-07-07 00:00:00,"14,5 x 20,5 cm",Bìa mềm,256.0,sách bí ẩn
191923838.0,4.8,4,Cây Bách Xù (Truyện Cổ Grimm Kinh Dị Được Kể Bằng Tranh),90001.0,Nhà Xuất Bản Kim Đồng,2022-07-07 00:00:00,20 x 27 cm,Bìa mềm,92.0,truyện tranh
191949996.0,0.0,0,Về Nguồn (Tiểu thuyết),127500.0, NXB Hội Nhà Văn,2022-07-21 14:01:30,,Bìa mềm,296.0,sách tiểu thuyết
192048665.0,4.8,31,Vỡ lòng về tiền tệ Money for Beginners,115000.0,Nhã Nam,2022-07-01 00:00:00,17x24 cm,Bìa cứng,130.0,sách kinh tế
192092719.0,0.0,0,TRUYỆN NGẮN ĐẶC SẮC 2021 ,88000.0,SBOOKS,2022-07-22 05:00:00,,Bìa mềm,240.0,truyện ngắn
192120964.0,0.0,0,Truyện Tranh - Cherry Magic - Tập 1,103550.0,AZ Việt Nam,,,,,truyện tranh
192194236.0,0.0,0,Sách tiếng anh: Destination B2,79000.0,MCBOOKS,,,,,sách tiếng anh
192195771.0,0.0,0,Sách tiếng anh: Destination C1+C2,84000.0,MCBOOKS,,,,,sách tiếng anh
192195972.0,0.0,0,Combo 3 cuốn Sách tiếng anh: Destination B1+B2 +C1C2,252000.0,MCBOOKS,,,,,sách tiếng anh
192275240.0,0.0,0,Combo 2Q Sách Thiếu Nhi : Bố Đã Từng Xa Con + Tớ Đã Từng Sợ Hãi ,110500.0,Nhiều công ty phát hành,,,,,sách thiếu nhi
192275269.0,0.0,0,"Combo 2Q Truyện Ngắn - Tản Văn - Tạp Văn : Sáng Trăng + Dear, Darling",148500.0,Nhiều công ty phát hành,,,,,truyện ngắn
192360633.0,0.0,0,Sách - Pháp luật thừa kế ở Việt Nam nhận thức và áp dụng (NXB Chính trị quốc gia Sự thật),213800.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,,,,,sách chính trị
192453566.0,0.0,0,Tạp chí HARPER'S BAZAAR Tháng 08/2022,64000.0, Accord Publishing,,,Bìa cứng,164.0,tạp chí
192474344.0,4.8,19,BỘ SÁCH KỶ LUẬT: Không Sợ Chậm Chỉ Sợ Dừng – Càng Kỷ Luật Càng Tự Do,202000.0,Bloom Books,2022-07-01 00:00:00,14.5 x 20 (cm),Bìa mềm,700.0,sách
192489291.0,0.0,0,Combo Truyện Tranh Thần Đồng Đất Việt ( Tập 121-130)- Tặng sổ tay xương rồng,98000.0,Cty Phan Thị,,,Bìa mềm,,truyện tranh
192495558.0,0.0,0,Combo Truyện Tranh Thần Đồng Đất Việt ( Tập 141-150)- Tặng sổ tay xương rồng,117600.0,Cty Phan Thị,,,Bìa mềm,,truyện tranh
192540854.0,0.0,0,Toán Lớp 1 - Sách Cánh Diều,34000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,Bìa mềm,174.0,sách giáo khoa
192546589.0,0.0,0,"Tiểu thuyết đam mỹ ĐỌC THẦM - Tác giả Priest (Gồm 3 cuốn bìa cứng, tặng kèm 6 postcard 3 sổ nhật ký LVC - PĐ - LMN-",616800.0,Phuc Minh Books,2020-07-22 14:42:21,,Bìa cứng,572.0,tiểu sử
192669870.0,0.0,0,"Luật Tố Tụng Hành Chính ( Hiện Hành) Sửa đổi, bổ sung năm 2019",61200.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,2022-02-28 13:36:21,,,347.0,sách chính trị
192675173.0,0.0,0,Vở luyện viết lớp 1 quyển 2 - Sách Quảng Lợi,20000.0,Công Ty Cổ Phần Sách Và Văn Hóa Phẩm Quảng Lợi,,,Bìa mềm,48.0,sách giáo khoa
192688980.0,0.0,0,Bộ sách giáo khoa lớp 3 - Bộ Cánh Diều,220000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,Bìa mềm,,sách giáo khoa
192697068.0,0.0,0,Sách Bước Ra Thế Giới: Cẩm Nang Du Học Và Săn Học Bổng,280000.0,Công ty cổ phần Ahora,,,,492.0,sách
192795022.0,0.0,0,Bình Luận Luật Xử Lý Vi Phạm Hành Chính Và Các Văn Bản Hướng Dẫn Thi Hành Mới Nhất ,265000.0,Pháp luật Sài Gòn - Hà Nội,,,Bìa mềm,600.0,sách chính trị
192838122.0,0.0,0,"Sách Giáo Khoa Tiếng Anh 7 THiNK 
(Sách Học Sinh)",91900.0,Zenbooks,2022-04-04 00:00:00,19 x 26.5 cm,Bìa mềm,Cuốn,sách tiếng anh
192886756.0,0.0,0,Boxset Sách Gieo những Mầm Xanh - Combo 8 cuốn thiếu nhi Flying Eye Books,288000.0,Đông A,2022-07-29 11:08:52,,,,sách thiếu nhi
192890130.0,0.0,0,Sách Tôn Giáo - Tâm Linh : Thức Tỉnh - Cuộc Cách Mạng Từ Bi Chữa Lành môi Trường Sống Theo Trí Tuệ Phật Giáo - Đức Đạt Lai Lạt Ma,126500.0,1980 Books,,,,,sách tôn giáo
192948936.0,0.0,0,Nhật Ký Đặng Thùy Trâm (Tái Bản 2022),78300.0,Nhã Nam,,,,,sách nhật bản
192990394.0,0.0,0,Bộ Đề kiểm Tra Môn Tiếng việt Lớp 3 ( Bám sát sách Giáo Khoa Kết Nối Tri Thức Với Cuộc Sống ),35000.0,Nhà Sách Hồng Ân,,,Bìa mềm,136.0,sách giáo khoa
193101284.0,0.0,0,Tạp chí Nội Thất số 321 (Tháng 08-2022),34500.0,Công ty TNHH Truyền Thông Nguyễn Văn Vinh,2022-08-01 09:25:16,,Bìa mềm,76.0,tạp chí
193111760.0,0.0,0,Sách - Đường Xưa Mây Trắng - bìa mềm (Thích Nhất Hạnh) - Cuốn sách hay nhất viết về cuộc đời Đức Phật,280000.0,Phương Nam Book,,,Bìa mềm,714.0,sách tôn giáo
193177952.0,0.0,0,Bản đặc biệt Tổng ôn 30 chuyên đề ngữ pháp tiếng anh cô Trang anh 2023,199000.0,Aladanh,,,Bìa mềm,,sách tiếng anh
193439349.0,0.0,0,"Sách THE MOUNTAIN IS YOU - Nếu Không Giải Quyết Vấn Đề, Bạn Sẽ Trở Thành Vấn Đề - BẢN QUYỀN",106560.0,BIZBOOKS,,,Bìa mềm,303.0,sách
193439374.0,0.0,0,Kiến Tạo Tương Lai - Sổ Tay Đổi Mới Sáng Tạo,187000.0,Saigon Books,2022-08-08 00:00:00,18 x 21 cm,Bìa mềm,368.0,sách viến tưởng
193441028.0,0.0,0,Ngữ Văn Lớp 10 tập 1 (Bộ sách Cánh Diều),25000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,Bìa mềm,,sách giáo khoa
193450583.0,5.0,10,Ăn Cơm Với Cá - 30 Món Cá Ngon Của Người Việt - Bìa Mềm (Sách màu),166000.0,Phương Nam Book,2022-07-07 00:00:00,17x22.5cm,Bìa mềm,155.0,sách nấu ăn
193511913.0,0.0,0,Ngữ Văn Lớp 10 tập 2 (Bộ sách Cánh Diều),25000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,,,sách giáo khoa
193513016.0,0.0,0,Toán Lớp 10 tập 1 (Bộ sách Cánh Diều),21000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,,,sách giáo khoa
193513173.0,0.0,0,Toán Lớp 10 tập 2 (Bộ sách Cánh Diều),22000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,,,sách giáo khoa
193513527.0,0.0,0,Chuyên đề học tập Toán Lớp 10 (Bộ Sách Cánh Diều),14000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,,,sách giáo khoa
193523650.0,0.0,0,Lịch Sử Lớp 10 (Bộ sách Cánh Diều),27000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,,,sách giáo khoa
193523844.0,0.0,0,Chuyên đề học tập Lịch Sử Lớp 10 (Bộ sách Cánh Diều),15000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,,,sách giáo khoa
